/Fee Exempt,2200,West Liberty Avenue,Pittsburgh,PA,15226,2022-12-13,12:20:00,13:30:00,Pittsburgh-119,2,Reispt,Reinspection,2,,1
202301180029,202301180004,4,Inspected/Permit denied,Famous Cafe,2023-01-19,211,Restaurant without Liquor,1103,Braddock Avenue,Pittsburgh,PA,15218,2023-01-18,14:00:00,15:15:00,Edgewood,50,Cnslt,Consultation,2,,1
202301190015,202301190012,1,Inspected & Permitted,Elia Mediterranean Grille,2023-01-19,201,Restaurant with Liquor,400,Warrendale Village Drive,Warrendale,PA,15086,2023-01-19,12:40:00,15:10:00,Marshall,4,New Fac,New Facility,2,,1
202301240010,202301240001,1,Inspected & Permitted,Michael's Table PGH / MaestroChef's Products,2023-01-24,101,Transient Caterer,2601,Norwood Avenue,Pittsburgh,PA,15214,2023-01-24,11:00:00,12:30:00,Pittsburgh-126,4,New Fac,New Facility,2,,1
202303080012,202301240004,1,Inspected & Permitted,Affordable Elegance International Cafe,2023-01-24,101,Transient Caterer,2601,Norwood Avenue,Pittsburgh,PA,15214,2023-03-08,11:50:00,12:30:00,Pittsburgh-126,1,Ini,Initial,2,,1
202301240028,202301240004,1,Inspected & Permitted,Affordable Elegance International Cafe,2023-01-24,101,Transient Caterer,2601,Norwood Avenue,Pittsburgh,PA,15214,2023-01-24,11:00:00,12:30:00,Pittsburgh-126,4,New Fac,New Facility,2,,1
202301260037,202301250006,1,Inspected & Permitted,Whitehall Borough Skilled Nursing and Rehabilitation Center,2023-02-01,308,Nursing Home,505,Weyman  Road,Pittsburgh,PA,15236,2023-01-26,15:00:00,16:40:00,Whitehall,1,Ini,Initial,2,,1
202301260011,202301260003,4,Inspected/Permit denied,Martins Meat & Deli,,111,Supermarket,815,Wood Street,Pittsburgh,PA,15221,2023-01-26,11:00:00,12:35:00,Wilkinsburg,4,New Fac,New Facility,0,,9
202301310006,202301310004,1,Inspected & Permitted,The Coffee Tree Roasters,2023-01-31,212,Chain Restaurant without Liquor,611,Wm Penn Place,Pittsburgh,PA,15219,2023-01-31,11:00:00,11:55:00,Pittsburgh-102,4,New Fac,New Facility,2,,1
202303030006,202301310004,1,Inspected & Permitted,The Coffee Tree Roasters,2023-01-31,212,Chain Restaurant without Liquor,611,Wm Penn Place,Pittsburgh,PA,15219,2023-03-03,11:25:00,12:00:00,Pittsburgh-102,1,Ini,Initial,2,,1
202302020012,202302020003,1,Inspected & Permitted,Kilimanjaro Flavour Commissary,2023-02-02,120,Commissary,624,North Avenue,Pittsburgh,PA,15209,2023-02-02,12:55:00,13:30:00,Millvale,4,New Fac,New Facility,2,,1
202302020027,202302020009,1,Inspected & Permitted,Miss Dee’s Market,2023-02-02,113,Retail/Convenience Store,1116,Bell Avenue,Braddock,PA,15104,2023-02-02,13:50:00,15:30:00,Braddock,4,New Fac,New Facility,2,,1
202302060008,202302060002,4,Inspected/Permit denied,Sharks Fish & Chicken,2023-02-14,211,Restaurant without Liquor,1000,Chartiers Avenue,Pittsburgh,PA,15222,2023-02-06,11:05:00,12:00:00,Pittsburgh-120,50,Cnslt,Consultation,3,,1
202302140003,202302060002,1,Inspected & Permitted,Sharks Fish & Chicken,2023-02-14,211,Restaurant without Liquor,1000,Chartiers Avenue,Pittsburgh,PA,15222,2023-02-14,10:50:00,11:15:00,Pittsburgh-120,4,New Fac,New Facility,2,,1
202302090003,202302060002,4,Inspected/Permit denied,Sharks Fish & Chicken,2023-02-14,211,Restaurant without Liquor,1000,Chartiers Avenue,Pittsburgh,PA,15222,2023-02-09,10:10:00,11:20:00,Pittsburgh-120,50,Cnslt,Consultation,3,,1
202303090027,202302070001,1,Inspected & Permitted,Uncle Sam’s Gourmet Subs,2023-02-07,211,Restaurant without Liquor,5808,Forbes Avenue,Pittsburgh,PA,15213,2023-03-09,13:25:00,14:45:00,Pittsburgh-114,1,Ini,Initial,2,,1
202302070001,202302070001,1,Inspected & Permitted,Uncle Sam’s Gourmet Subs,2023-02-07,211,Restaurant without Liquor,5808,Forbes Avenue,Pittsburgh,PA,15213,2023-02-07,08:40:00,10:15:00,Pittsburgh-114,4,New Fac,New Facility,2,,1
202302070024,202302070004,1,Inspected & Permitted,The Wine Cave Bistro,2023-02-07,211,Restaurant without Liquor,3141,Harts Run Road,Allison Park,PA,15101,2023-02-07,13:55:00,15:30:00,Hampton,5,"Ini, New Fac","Initial, New Facility",2,,1
202302090007,202302090003,1,Inspected & Permitted,Rania’s Catering,2023-02-09,211,Restaurant without Liquor,100,Central Square,Pittsburgh,PA,15228,2023-02-09,22:15:00,12:15:00,Mt Lebanon,4,New Fac,New Facility,2,,1
202302140028,202302100012,4,Inspected/Permit denied,Taquitos 3,2023-02-08,123,Mobile - Tier II ( Prepared Foods),7332,Penn  Avenue,Pittsburgh,PA,15208,2023-02-08,11:30:00,12:30:00,Pittsburgh-114,50,Cnslt,Consultation,0,,1
202302220018,202302100012,1,Inspected & Permitted,Taquitos 3,2023-02-08,123,Mobile - Tier II ( Prepared Foods),7332,Penn  Avenue,Pittsburgh,PA,15208,2023-02-22,12:00:00,14:10:00,Pittsburgh-114,4,New Fac,New Facility,2,,1
202302130009,202302130002,1,Inspected & Permitted,Uni-Mart,2023-02-13,114,Chain Retail/Convenience Store,101,Fern Hollow Road,Coraopolis,PA,15108,2023-02-13,12:45:00,14:15:00,Moon,5,"Ini, New Fac","Initial, New Facility",2,,1
202302140017,202302140005,1,Inspected & Permitted,Borough of Leetsdale Food Pantry,2023-02-14,412,Food Banks/ Food Pantries,373,Beaver  Street,Leetsdale,PA,15056,2023-02-14,12:00:00,13:00:00,Leetsdale,5,"Ini, New Fac","Initial, New Facility",2,,1
202302150015,202302150009,1,Inspected & Permitted,Pizza Forever,2023-02-15,211,Restaurant without Liquor,5439,Babcock Boulevard,Pittsburgh,PA,15237,2023-02-15,12:50:00,14:50:00,Ross,4,New Fac,New Facility,2,,1
202302170006,202302170004,1,Inspected & Permitted,Crazy Mocha,2023-02-17,211,Restaurant without Liquor,801,Liberty Avenue,Pittsburgh,PA,15222,2023-02-17,11:35:00,12:20:00,Pittsburgh-102,5,"Ini, New Fac","Initial, New Facility",2,,1
202302170021,202302170007,1,Inspected & Permitted,Fat Cat's Subs,2023-02-17,211,Restaurant without Liquor,1401,Freeport Road,Cheswick,PA,15024,2023-02-17,13:00:00,15:20:00,Harmar,5,"Ini, New Fac","Initial, New Facility",2,,1
202302210008,202302210003,1,Inspected & Permitted,Bailee’s Bistro (ZVH-6312) MFF3,2023-02-21,123,Mobile - Tier II ( Prepared Foods),705,Brushton Avenue,Pittsburgh,PA,15208,2023-02-21,10:10:00,12:30:00,Pittsburgh-113,4,New Fac,New Facility,2,,1
202302220022,202302220007,1,Inspected & Permitted,Marriott City Center / Banquet Hall,2023-02-22,203,Banquet Hall,112,Washington Place,Pittsburgh,PA,15219,2023-02-22,13:00:00,14:20:00,Pittsburgh-103,4,New Fac,New Facility,2,,1
202302230025,202302230003,1,Inspected & Permitted,The Lincoln Kitchen,2023-02-23,115,Packaged Food Only,1403 ,Lincoln  Avenue,Pittsburgh,PA,15206,2023-02-23,13:50:00,14:15:00,Pittsburgh-112,4,New Fac,New Facility,2,,1
202303010003,202303010002,1,Inspected & Permitted,Bella Christie & Lil' Z's Sweet Boutique,2023-03-01,117,Bakery,213,Commercial Avenue,Pittsburgh,PA,15215,2023-03-01,09:15:00,10:40:00,Aspinwall,4,New Fac,New Facility,2,,1
202303060021,202303060009,1,Inspected & Permitted,Philly Pretzel Factory,2023-03-06,212,Chain Restaurant without Liquor,3968,Wm Penn Highway,Monroeville,PA,15146,2023-03-06,14:00:00,15:45:00,Monroeville,5,"Ini, New Fac","Initial, New Facility",2,,1
202303080014,202303080017,1,Inspected & Permitted,Cousins Maine Lobster (ZSL-0095) MFF3,2023-03-08,123,Mobile - Tier II ( Prepared Foods),5316,Wm Flinn Highway,Gibsonia,PA,15044,2023-03-08,10:00:00,12:30:00,Richland,4,New Fac,New Facility,2,,1
202303090012,202303090002,1,Inspected & Permitted,Oasis Restaurant,2023-03-09,211,Restaurant without Liquor,4012,Butler Street,Pittsburgh,PA,15201,2023-03-09,11:05:00,12:20:00,Pittsburgh-109,4,New Fac,New Facility,2,,1
202303090029,202303090005,1,Inspected & Permitted,Della's Frozen Custard,2023-03-09,211,Restaurant without Liquor,5001,Freeport Road,Natrona Heights,PA,15065,2023-03-09,13:25:00,14:50:00,Harrison,4,New Fac,New Facility,2,,1
202303100015,202303100002,1,Inspected & Permitted,Mana Meals Catering,2023-03-10,101,Transient Caterer,717,Homewood Avenue,Pittsburgh,PA,15208,2023-03-10,13:25:00,14:45:00,Pittsburgh-113,4,New Fac,New Facility,2,,1
202303130017,202303130004,4,Inspected/Permit denied,Crumbl Cookies Bethel Park,2023-04-05,212,Chain Restaurant without Liquor,2409,Park Road,Bethel Park,PA,15102,2023-03-13,14:00:00,15:15:00,Bethel Park,4,New Fac,New Facility,0,,1
202303140007,202303140001,1,Inspected & Permitted,Back Alley Brewing Co,2023-03-14,201,Restaurant with Liquor,2975,West Liberty Avenue,Pittsburgh,PA,15216,2023-03-14,11:00:00,12:00:00,Dormont,4,New Fac,New Facility,2,,1
202303150022,202303150004,1,Inspected & Permitted,BeanThru @ Allegheny General Hospital,2023-03-15,212,Chain Restaurant without Liquor,320 ,North Avenue,Pittsburgh,PA,15212,2023-03-15,13:45:00,14:45:00,Pittsburgh-122,4,New Fac,New Facility,2,,1
202303160019,202303160004,1,Inspected & Permitted,Popeye's Louisiana Kitchen,2023-03-16,212,Chain Restaurant without Liquor,4475,Ohio River Boulevard,Pittsburgh,PA,15202,2023-03-16,13:05:00,15:05:00,Bellevue,4,New Fac,New Facility,2,,1
202303170001,202303170001,1,Inspected & Permitted,Mudra Global Warehouse,2023-03-17,151,Warehouse,2421,McNeilly Road,Pittsburgh,PA,15226,2023-03-17,09:10:00,10:45:00,Pittsburgh-132,4,New Fac,New Facility,2,,1
202303170025,202303170004,1,Inspected & Permitted,Velum Fermentation,2023-03-17,201,Restaurant with Liquor,150,22nd Street,Pittsburgh,PA,15203,2023-03-17,14:00:00,15:35:00,Pittsburgh-116,4,New Fac,New Facility,2,,1
202303210013,202303210003,1,Inspected & Permitted,7 Eleven #36145,2023-03-21,114,Chain Retail/Convenience Store,643,Liberty Avenue,Pittsburgh,PA,15222,2023-03-21,12:25:00,13:00:00,Pittsburgh-102,5,"Ini, New Fac","Initial, New Facility",2,,1
202303230008,202303230004,1,Inspected & Permitted,Hibachi Lou (ZVW-5998) MFF3,2023-03-23,123,Mobile - Tier II ( Prepared Foods),176,Curry Hollow  Road,Pittsburgh,PA,15236,2023-03-23,10:30:00,11:50:00,Pleasant Hills,4,New Fac,New Facility,2,,1
202303230019,202303230007,1,Inspected & Permitted,Braddock Foodmart,2023-03-23,113,Retail/Convenience Store,529,4th Street,Braddock,PA,15104,2023-03-23,12:30:00,13:45:00,Braddock,5,"Ini, New Fac","Initial, New Facility",1,2023-04-24,1
202303280010,202303280002,1,Inspected & Permitted,Anytime Market,2023-04-03,113,Retail/Convenience Store,726,Broadway Avenue,Mc Kees Rocks,PA,15136,2023-03-28,13:00:00,13:45:00,Stowe,4,New Fac,New Facility,2,,1
202303300003,202303300003,1,Inspected & Permitted,Purity All Natural Juices,2023-03-30,102,Transient Retail Food Processor,1546,Fulton Street,Pittsburgh,PA,15233,2023-03-30,10:30:00,11:30:00,Pittsburgh-121,4,New Fac,New Facility,2,,1
202303310008,202303310001,1,Inspected & Permitted,PNC Park / Walk Thru Bru #125,2023-03-31,115,Packaged Food Only,115,Federal  Street,Pittsburgh,PA,15212,2023-03-31,11:00:00,13:30:00,Pittsburgh-122,4,New Fac,New Facility,2,,1
202007280131,202003050004,1,Inspected & Permitted,Vocelli Pizza #16,2020-02-27,212,Chain Restaurant without Liquor,326,Mall  Boulevard,Monroeville,PA,15146,2020-07-28,17:50:00,17:50:00,Monroeville,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
202007280060,202003110002,1,Inspected & Permitted,Subway Sandwiches & Salads #5288,2020-03-04,212,Chain Restaurant without Liquor,4142,Clairton Boulevard,Pittsburgh,PA,15227,2020-07-28,13:30:00,13:40:00,Brentwood,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
202003110005,202003110002,1,Inspected & Permitted,Subway Sandwiches & Salads #5288,2020-03-04,212,Chain Restaurant without Liquor,4142,Clairton Boulevard,Pittsburgh,PA,15227,2020-03-04,13:30:00,14:50:00,Brentwood,5,"Ini, New Fac","Initial, New Facility",1,2020-03-06,1
202011130095,202003110002,1,Inspected & Permitted,Subway Sandwiches & Salads #5288,2020-03-04,212,Chain Restaurant without Liquor,4142,Clairton Boulevard,Pittsburgh,PA,15227,2020-11-13,09:35:00,09:45:00,Brentwood,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
202003110007,202003110002,1,Inspected & Permitted,Subway Sandwiches & Salads #5288,2020-03-04,212,Chain Restaurant without Liquor,4142,Clairton Boulevard,Pittsburgh,PA,15227,2020-03-06,08:30:00,09:00:00,Brentwood,2,Reispt,Reinspection,2,,1
202102240025,202003110002,1,Inspected & Permitted,Subway Sandwiches & Salads #5288,2020-03-04,212,Chain Restaurant without Liquor,4142,Clairton Boulevard,Pittsburgh,PA,15227,2021-02-24,12:45:00,13:35:00,Brentwood,1,Ini,Initial,2,,1
202206080012,202003110002,1,Inspected & Permitted,Subway Sandwiches & Salads #5288,2020-03-04,212,Chain Restaurant without Liquor,4142,Clairton Boulevard,Pittsburgh,PA,15227,2022-06-08,12:50:00,13:45:00,Brentwood,1,Ini,Initial,1,2022-06-15,1
202208240003,202003110002,1,Inspected & Permitted,Subway Sandwiches & Salads #5288,2020-03-04,212,Chain Restaurant without Liquor,4142,Clairton Boulevard,Pittsburgh,PA,15227,2022-08-24,10:00:00,10:30:00,Brentwood,57,Part. Reinsp,Partial ReInspection,2,,1
202203090015,202003110005,1,Inspected & Permitted,Fox's Diner,2020-03-11,211,Restaurant without Liquor,3716,Main Street,Homestead,PA,15120,2022-03-09,13:00:00,13:30:00,Munhall,2,Reispt,Reinspection,2,,1
202102240007,202003110005,1,Inspected & Permitted,Fox's Diner,2020-03-11,211,Restaurant without Liquor,3716,Main Street,Homestead,PA,15120,2021-02-24,09:45:00,11:00:00,Munhall,1,Ini,Initial,2,,1
202012020016,202003110005,1,Inspected & Permitted,Fox's Diner,2020-03-11,211,Restaurant without Liquor,3716,Main Street,Homestead,PA,15120,2020-12-02,10:55:00,11:05:00,Munhall,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
202008060001,202003110005,1,Inspected & Permitted,Fox's Diner,2020-03-11,211,Restaurant without Liquor,3716,Main Street,Homestead,PA,15120,2020-08-05,14:00:00,14:10:00,Munhall,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
202203020007,202003110005,1,Inspected & Permitted,Fox's Diner,2020-03-11,211,Restaurant without Liquor,3716,Main Street,Homestead,PA,15120,2022-03-02,10:45:00,12:15:00,Munhall,52,"Ini, Comp","Initial, Complaint",1,2022-03-09,1
202301170001,202003110005,1,Inspected & Permitted,Fox's Diner,2020-03-11,211,Restaurant without Liquor,3716,Main Street,Homestead,PA,15120,2023-01-17,10:30:00,11:45:00,Munhall,1,Ini,Initial,2,,1
202003110021,202003110005,1,Inspected & Permitted,Fox's Diner,2020-03-11,211,Restaurant without Liquor,3716,Main Street,Homestead,PA,15120,2020-03-11,11:00:00,13:00:00,Munhall,5,"Ini, New Fac","Initial, New Facility",2,,1
202011100003,202003110005,1,Inspected & Permitted,Fox's Diner,2020-03-11,211,Restaurant without Liquor,3716,Main Street,Homestead,PA,15120,2020-11-10,07:15:00,07:30:00,Munhall,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
202008190044,202003160001,1,Inspected & Permitted,Mr Taco Bron (XMA-1145) MFF4,2020-03-16,123,Mobile - Tier II ( Prepared Foods),1606,Butler Plank Road,Glenshaw,PA,15116,2020-08-19,12:15:00,12:30:00,Shaler,1,Ini,Initial,2,,1
202003160005,202003160001,1,Inspected & Permitted,Mr Taco Bron (XMA-1145) MFF4,2020-03-16,123,Mobile - Tier II ( Prepared Foods),1606,Butler Plank Road,Glenshaw,PA,15116,2020-03-16,15:00:00,15:40:00,Shaler,4,New Fac,New Facility,2,,1
202004010008,202003180001,1,Inspected & Permitted,Addison Avenue Catering & Take Out,2020-04-01,211,Restaurant without Liquor,4727,Verona Road,Verona,PA,15147,2020-04-01,15:30:00,16:20:00,Penn Hills,4,New Fac,New Facility,2,,1
202003180001,202003180001,4,Inspected/Permit denied,Addison Avenue Catering & Take Out,2020-04-01,211,Restaurant without Liquor,4727,Verona Road,Verona,PA,15147,2020-03-18,10:20:00,11:35:00,Penn Hills,50,Cnslt,Consultation,2,,1
202105270021,202003180001,1,Inspected & Permitted,Addison Avenue Catering & Take Out,2020-04-01,211,Restaurant without Liquor,4727,Verona Road,Verona,PA,15147,2021-05-26,16:05:00,16:45:00,Penn Hills,8,Comp,Complaint,2,,1
202007220010,202003180001,1,Inspected & Permitted,Addison Avenue Catering & Take Out,2020-04-01,211,Restaurant without Liquor,4727,Verona Road,Verona,PA,15147,2020-07-22,11:45:00,13:00:00,Penn Hills,1,Ini,Initial,2,,1
202008190022,202003190001,1,Inspected & Permitted,Botanical Vegan Cafe & Market,2019-09-06,212,Chain Restaurant without Liquor,209,Commercial Avenue,Pittsburgh,PA,15215,2020-08-19,12:20:00,12:20:00,Aspinwall,63,Covid-19 Assessment,COVID-19 Assessment,2,,7
202108020009,202003190001,1,Inspected & Permitted,Botanical Vegan Cafe & Market,2019-09-06,212,Chain Restaurant without Liquor,209,Commercial Avenue,Pittsburgh,PA,15215,2021-08-02,11:15:00,12:45:00,Aspinwall,1,Ini,Initial,2,,7
202003190014,202003190001,1,Inspected & Permitted,Botanical Vegan Cafe & Market,2019-09-06,212,Chain Restaurant without Liquor,209,Commercial Avenue,Pittsburgh,PA,15215,2019-09-06,13:30:00,15:00:00,Aspinwall,1,Ini,Initial,1,2020-04-27,7
202010050007,202003190001,1,Inspected & Permitted,Botanical Vegan Cafe & Market,2019-09-06,212,Chain Restaurant without Liquor,209,Commercial Avenue,Pittsburgh,PA,15215,2020-10-02,14:45:00,14:55:00,Aspinwall,50,Cnslt,Consultation,2,,7
202008180029,202003190001,1,Inspected & Permitted,Botanical Vegan Cafe & Market,2019-09-06,212,Chain Restaurant without Liquor,209,Commercial Avenue,Pittsburgh,PA,15215,2020-08-18,12:00:00,12:50:00,Aspinwall,1,Ini,Initial,2,,7
202008140010,202004010002,1,Inspected & Permitted,Snack Zone,2020-04-01,113,Retail/Convenience Store,1511,Stratmore Street,Pittsburgh,PA,15205,2020-08-14,11:20:00,11:30:00,Pittsburgh-128,63,Covid-19 Assessment,COVID-19 Assessment,2,,7
202104130050,202004010002,1,Inspected & Permitted,Snack Zone,2020-04-01,113,Retail/Convenience Store,1511,Stratmore Street,Pittsburgh,PA,15205,2021-04-13,11:50:00,12:00:00,Pittsburgh-128,63,Covid-19 Assessment,COVID-19 Assessment,2,,7
202201310004,202004010002,1,Inspected & Permitted,Snack Zone,2020-04-01,113,Retail/Convenience Store,1511,Stratmore Street,Pittsburgh,PA,15205,2022-01-31,10:30:00,11:20:00,Pittsburgh-128,1,Ini,Initial,2,,7
202004010002,202004010002,1,Inspected & Permitted,Snack Zone,2020-04-01,113,Retail/Convenience Store,1511,Stratmore Street,Pittsburgh,PA,15205,2020-04-01,10:30:00,12:00:00,Pittsburgh-128,4,New Fac,New Facility,2,,7
